id;timestamp;temperature;moisture;ph;conductivity;nitrogen;phosporus;kalium;node;real_n;real_p;real_k;real_fe;real_zn;real_cu;macro_now;micro_now;add_ma;add_mi;need_ma;need_mi
2;2025-05-21 22:16:37;26.9;95.0;5.0;350.0;55.0;45.0;60.0;1;29.4;24.0;32.1;3.8;2.4;0.6;85.5;6.8;148.5;148.2;1;1
6;2025-05-21 22:17:07;26.9;95.0;4.0;350.0;56.0;40.0;62.0;1;29.9;21.4;33.1;4.1;2.5;0.8;84.4;7.4;149.6;147.6;1;1
9;2025-05-21 22:17:30;26.9;95.0;4.0;350.0;57.0;42.0;60.0;1;30.4;22.4;32.1;4.1;2.5;0.8;84.9;7.4;149.1;147.6;1;1
10;2025-05-21 22:17:37;26.9;95.0;4.0;350.0;56.0;43.0;60.0;1;29.9;23.0;32.1;4.1;2.5;0.8;84.9;7.4;149.1;147.6;1;1
12;2025-05-21 22:17:52;26.9;95.0;4.0;350.0;58.0;40.0;61.0;1;31.0;21.4;32.6;4.1;2.5;0.8;84.9;7.4;149.1;147.6;1;1
13;2025-05-21 22:17:59;26.9;95.0;4.0;350.0;57.0;45.0;59.0;1;30.4;24.0;31.5;4.1;2.5;0.8;86.0;7.4;148.0;147.6;1;1
16;2025-05-21 22:18:21;26.9;908.0;3.0;4044619.0;58.0;44.0;57.0;1;31.0;23.5;30.4;39.1;46.0;74.4;84.9;159.5;149.1;-4.5;1;0
18;2025-05-21 22:18:36;26.9;95.0;4.0;350.0;55.0;45.0;49.0;1;29.4;24.0;26.2;4.1;2.5;0.8;79.6;7.4;154.4;147.6;1;1
19;2025-05-21 22:18:43;26.9;95.0;4.0;350.0;35.0;21.0;25.0;1;18.7;11.2;13.4;4.1;2.5;0.8;43.3;7.4;190.7;147.6;1;1
25;2025-05-21 22:19:27;26.9;910.0;3.0;3744619.0;35.0;20.0;31.0;1;18.7;10.7;16.6;39.2;44.5;69.6;45.9;153.2;188.1;1.8;1;1
27;2025-05-21 22:19:42;26.9;98.0;4.0;350.0;26.0;22.0;21.0;1;13.9;11.8;11.2;4.2;2.6;0.8;36.9;7.6;197.1;147.4;1;1
28;2025-05-21 22:19:49;26.9;94.6;4.0;350.0;36.0;20.0;35.0;1;19.2;10.7;18.7;4.0;2.5;0.7;48.6;7.3;185.4;147.7;1;1
29;2025-05-21 22:19:56;26.9;99.0;4.0;350.0;26.0;12.0;24.0;1;13.9;6.4;12.8;4.2;2.6;0.8;33.1;7.7;200.9;147.3;1;1
30;2025-05-21 22:20:03;26.9;100.0;4.0;350.0;39.0;10.0;34.0;1;20.8;5.3;18.2;4.3;2.7;0.8;44.3;7.8;189.7;147.2;1;1
37;2025-05-21 22:20:54;26.9;100.0;4.0;350.0;26.0;11.0;25.0;1;13.9;5.9;13.4;4.3;2.7;0.8;33.1;7.8;200.9;147.2;1;1
38;2025-05-21 22:21:01;26.9;100.0;4.0;350.0;37.0;22.0;33.0;1;19.8;11.8;17.6;4.3;2.7;0.8;49.1;7.8;184.9;147.2;1;1
40;2025-05-21 22:21:15;26.9;100.0;4.0;350.0;39.0;11.0;31.0;1;20.8;5.9;16.6;4.3;2.7;0.8;43.3;7.8;190.7;147.2;1;1
43;2025-05-21 22:21:37;26.9;100.0;4.0;350.0;33.0;14.0;32.0;1;17.6;7.5;17.1;4.3;2.7;0.8;42.2;7.8;191.8;147.2;1;1
54;2025-05-21 22:22:59;15.0;100.0;4.0;350.0;35.0;27.0;23.0;1;18.7;14.4;12.3;4.3;2.7;0.8;45.4;7.8;188.6;147.2;1;1
63;2025-05-21 22:24:06;15.0;100.0;4.0;350.0;28.0;17.0;21.0;1;15.0;9.1;11.2;4.3;2.7;0.8;35.3;7.8;198.7;147.2;1;1
66;2025-05-21 22:24:29;15.0;900.0;3.0;3944619.0;32.0;18.0;23.0;1;17.1;9.6;12.3;38.7;45.3;72.7;39.0;156.7;195.0;-1.7;1;0
75;2025-05-21 22:25:36;15.0;100.0;4.0;350.0;32.0;22.0;22.0;1;17.1;11.8;11.8;4.3;2.7;0.8;40.6;7.8;193.4;147.2;1;1
82;2025-05-21 22:26:29;15.0;100.0;4.0;350.0;29.0;23.0;21.0;1;15.5;12.3;11.2;4.3;2.7;0.8;39.0;7.8;195.0;147.2;1;1
85;2025-05-21 22:26:52;15.0;100.0;4.0;350.0;55.0;45.0;60.0;1;29.4;24.0;32.1;4.3;2.7;0.8;85.5;7.8;148.5;147.2;1;1
90;2025-05-21 22:27:29;15.0;898.0;3.0;4544619.0;56.0;40.0;62.0;1;29.9;21.4;33.1;38.6;48.4;82.3;84.4;169.4;149.6;-14.4;1;0
91;2025-05-21 22:27:37;15.0;100.0;4.0;350.0;57.0;42.0;60.0;1;30.4;22.4;32.1;4.3;2.7;0.8;84.9;7.8;149.1;147.2;1;1
93;2025-05-21 22:27:52;15.0;100.0;4.0;350.0;56.0;43.0;60.0;1;29.9;23.0;32.1;4.3;2.7;0.8;84.9;7.8;149.1;147.2;1;1
94;2025-05-21 22:27:59;15.0;100.0;4.0;350.0;58.0;40.0;61.0;1;31.0;21.4;32.6;4.3;2.7;0.8;84.9;7.8;149.1;147.2;1;1
95;2025-05-21 22:28:06;15.0;100.0;4.0;350.0;57.0;45.0;59.0;1;30.4;24.0;31.5;4.3;2.7;0.8;86.0;7.8;148.0;147.2;1;1
104;2025-05-21 22:29:14;15.0;100.0;4.0;350.0;58.0;44.0;57.0;1;31.0;23.5;30.4;4.3;2.7;0.8;84.9;7.8;149.1;147.2;1;1
108;2025-05-21 22:29:44;15.0;800.0;4.0;4344619.0;55.0;45.0;49.0;1;29.4;24.0;26.2;34.2;44.6;77.9;79.6;156.7;154.4;-1.7;1;0
126;2025-05-21 22:31:59;15.0;100.0;4.0;350.0;30.0;22.0;29.0;1;16.0;11.8;15.5;4.3;2.7;0.8;43.3;7.8;190.7;147.2;1;1
134;2025-05-21 22:32:59;15.0;100.0;4.0;350.0;36.0;22.0;35.0;1;19.2;11.8;18.7;4.3;2.7;0.8;49.7;7.8;184.3;147.2;1;1
139;2025-05-21 22:33:37;18.0;100.0;4.0;400.0;29.0;13.0;23.0;1;15.5;6.9;12.3;4.3;2.7;0.8;34.7;7.8;199.3;147.2;1;1
145;2025-05-21 22:34:22;19.0;100.0;4.0;400.0;28.0;17.0;26.0;1;15.0;9.1;13.9;4.3;2.7;0.8;37.9;7.8;196.1;147.2;1;1
150;2025-05-21 22:35:00;22.0;795.0;3.0;4544619.0;24.0;23.0;23.0;1;12.8;12.3;12.3;34.2;45.7;81.2;37.4;161.1;196.6;-6.1;1;0
152;2025-05-21 22:35:15;23.0;35.0;4.0;400.0;33.0;21.0;20.0;1;17.6;11.2;10.7;1.5;0.9;0.1;39.5;2.5;194.5;152.5;1;1
155;2025-05-21 22:35:39;26.5;37.0;4.1;400.0;34.0;27.0;24.0;1;18.2;14.4;12.8;1.6;1.0;0.1;45.4;2.7;188.6;152.3;1;1
158;2025-05-21 22:36:00;26.5;800.0;3.0;4444619.0;37.0;17.0;22.0;1;19.8;9.1;11.8;34.5;45.3;79.6;40.6;159.4;193.4;-4.4;1;0
160;2025-05-21 22:36:15;26.5;38.0;4.0;400.0;27.0;21.0;21.0;1;14.4;11.2;11.2;1.6;1.0;0.1;36.9;2.8;197.1;152.2;1;1
161;2025-05-21 22:36:23;26.5;825.0;3.1;4344619.0;29.0;21.0;20.0;1;15.5;11.2;10.7;35.5;45.4;78.3;37.4;159.2;196.6;-4.2;1;0
167;2025-05-21 22:37:09;26.4;900.0;3.0;3944619.0;36.0;17.0;24.0;1;19.2;9.1;12.8;38.7;45.3;72.7;41.1;156.7;192.9;-1.7;1;0
171;2025-05-21 22:37:38;26.5;38.0;4.0;400.0;55.0;45.0;60.0;1;29.4;24.0;32.1;1.6;1.0;0.1;85.5;2.8;148.5;152.2;1;1
172;2025-05-21 22:37:46;26.5;856.0;3.1;4244619.0;56.0;40.0;62.0;1;29.9;21.4;33.1;36.8;45.7;77.0;84.4;159.5;149.6;-4.5;1;0
176;2025-05-21 22:38:15;26.5;38.0;4.0;400.0;57.0;42.0;60.0;1;30.4;22.4;32.1;1.6;1.0;0.1;84.9;2.8;149.1;152.2;1;1
183;2025-05-21 22:39:07;26.4;888.0;3.0;4044619.0;56.0;43.0;60.0;1;29.9;23.0;32.1;38.2;45.5;74.2;84.9;157.9;149.1;-2.9;1;0
186;2025-05-21 22:39:30;26.4;38.0;4.0;400.0;58.0;40.0;61.0;1;31.0;21.4;32.6;1.6;1.0;0.1;84.9;2.8;149.1;152.2;1;1
199;2025-05-21 22:41:08;26.4;900.0;3.0;4044619.0;57.0;45.0;59.0;1;30.4;24.0;31.5;38.7;45.8;74.3;86.0;158.8;148.0;-3.8;1;0
201;2025-05-21 22:41:23;26.4;870.0;3.0;4244619.0;58.0;44.0;57.0;1;31.0;23.5;30.4;37.4;46.1;77.2;84.9;160.7;149.1;-5.7;1;0
203;2025-05-21 22:41:37;26.4;43.0;4.0;400.0;55.0;45.0;49.0;1;29.4;24.0;26.2;1.8;1.2;0.2;79.6;3.2;154.4;151.8;1;1
206;2025-05-21 22:41:59;26.3;45.0;4.0;400.0;34.0;10.0;23.0;1;18.2;5.3;12.3;1.9;1.2;0.2;35.8;3.3;198.2;151.7;1;1
211;2025-05-21 22:42:36;26.4;900.0;3.0;3944619.0;31.0;16.0;22.0;1;16.6;8.5;11.8;38.7;45.3;72.7;36.9;156.7;197.1;-1.7;1;0
213;2025-05-21 22:42:51;26.3;47.0;3.9;400.0;31.0;29.0;27.0;1;16.6;15.5;14.4;2.0;1.3;0.3;46.5;3.6;187.5;151.4;1;1
214;2025-05-21 22:42:58;26.3;47.0;3.9;400.0;38.0;18.0;20.0;1;20.3;9.6;10.7;2.0;1.3;0.3;40.6;3.6;193.4;151.4;1;1
216;2025-05-21 22:43:13;27.0;920.0;2.9;4144619.0;31.0;29.0;25.0;1;16.6;15.5;13.4;39.6;46.9;76.1;45.4;162.6;188.6;-7.6;1;0
219;2025-05-21 22:43:36;26.3;49.0;3.9;400.0;36.0;16.0;23.0;1;19.2;8.5;12.3;2.1;1.3;0.3;40.1;3.7;193.9;151.3;1;1
220;2025-05-21 22:43:44;26.3;50.0;3.9;400.0;37.0;10.0;32.0;1;19.8;5.3;17.1;2.2;1.4;0.3;42.2;3.8;191.8;151.2;1;1
226;2025-05-21 22:44:29;26.3;92.6;3.9;400.0;35.0;25.0;31.0;1;18.7;13.4;16.6;4.0;2.5;0.7;48.6;7.2;185.4;147.8;1;1
229;2025-05-21 22:44:52;26.3;91.5;3.9;400.0;37.0;27.0;27.0;1;19.8;14.4;14.4;3.9;2.5;0.7;48.6;7.1;185.4;147.9;1;1
231;2025-05-21 22:45:07;26.3;930.0;2.9;4044619.0;37.0;23.0;27.0;1;19.8;12.3;14.4;40.0;46.6;74.6;46.5;161.3;187.5;-6.3;1;0
233;2025-05-21 22:45:22;26.3;91.5;4.0;400.0;38.0;24.0;22.0;1;20.3;12.8;11.8;3.9;2.4;0.7;44.9;7.1;189.1;147.9;1;1
238;2025-05-21 22:46:00;26.3;92.0;4.0;400.0;34.0;15.0;22.0;1;18.2;8.0;11.8;3.9;2.5;0.7;37.9;7.1;196.1;147.9;1;1
241;2025-05-21 22:46:22;26.3;900.0;2.0;4044619.0;36.0;10.0;21.0;1;19.2;5.3;11.2;39.0;46.0;74.4;35.8;159.4;198.2;-4.4;1;0
244;2025-05-21 22:46:43;26.3;92.6;4.0;400.0;30.0;12.0;21.0;1;16.0;6.4;11.2;4.0;2.5;0.7;33.7;7.2;200.3;147.8;1;1
248;2025-05-21 22:47:13;26.3;92.1;4.0;400.0;30.0;23.0;21.0;1;16.0;12.3;11.2;3.9;2.5;0.7;39.5;7.1;194.5;147.9;1;1
252;2025-05-21 22:47:42;26.2;92.1;4.0;400.0;33.0;16.0;27.0;1;17.6;8.5;14.4;3.9;2.5;0.7;40.6;7.1;193.4;147.9;1;1
254;2025-05-21 22:47:57;26.2;92.1;4.0;400.0;33.0;10.0;31.0;1;17.6;5.3;16.6;3.9;2.5;0.7;39.5;7.1;194.5;147.9;1;1
257;2025-05-21 22:48:19;26.2;92.1;4.0;400.0;34.0;24.0;24.0;1;18.2;12.8;12.8;3.9;2.5;0.7;43.8;7.1;190.2;147.9;1;1
269;2025-05-21 22:49:47;26.2;870.0;3.9;4044989.0;37.0;25.0;35.0;1;19.8;13.4;18.7;37.2;44.9;73.9;51.8;155.9;182.2;-0.9;1;0
274;2025-05-21 22:50:25;26.2;92.1;3.8;400.0;30.0;25.0;27.0;1;16.0;13.4;14.4;4.0;2.5;0.8;43.8;7.2;190.2;147.8;1;1
276;2025-05-21 22:50:39;26.2;900.0;2.8;3944999.0;34.0;16.0;22.0;1;18.2;8.5;11.8;38.8;45.3;72.7;38.5;156.8;195.5;-1.8;1;0
290;2025-05-21 22:52:24;26.2;92.0;3.8;400.0;30.0;20.0;20.0;1;16.0;10.7;10.7;4.0;2.5;0.7;37.4;7.2;196.6;147.8;1;1
295;2025-05-21 22:53:00;26.2;928.0;3.8;3844999.0;38.0;29.0;25.0;1;20.3;15.5;13.4;39.7;45.4;71.3;49.1;156.4;184.9;-1.4;1;0
297;2025-05-21 22:53:15;26.1;91.8;3.8;400.0;38.0;14.0;37.0;1;20.3;7.5;19.8;4.0;2.5;0.7;47.5;7.2;186.5;147.8;1;1
298;2025-05-21 22:53:22;26.2;92.0;3.8;400.0;34.0;15.0;27.0;1;18.2;8.0;14.4;4.0;2.5;0.7;40.6;7.2;193.4;147.8;1;1
300;2025-05-21 22:53:37;26.1;92.0;3.8;400.0;31.0;11.0;20.0;1;16.6;5.9;10.7;4.0;2.5;0.7;33.1;7.2;200.9;147.8;1;1
308;2025-05-21 22:54:36;26.1;92.0;3.8;400.0;39.0;26.0;33.0;1;20.8;13.9;17.6;4.0;2.5;0.7;52.4;7.2;181.6;147.8;1;1
310;2025-05-21 22:54:52;26.1;91.5;3.8;400.0;39.0;28.0;20.0;1;20.8;15.0;10.7;4.0;2.5;0.7;46.5;7.2;187.5;147.8;1;1
315;2025-05-21 22:55:29;26.1;92.3;3.8;470.0;36.0;11.0;28.0;1;19.2;5.9;15.0;4.0;2.5;0.8;40.1;7.3;193.9;147.7;1;1
317;2025-05-21 22:55:44;26.1;92.0;3.8;470.0;30.0;16.0;21.0;1;16.0;8.5;11.2;4.0;2.5;0.8;35.8;7.2;198.2;147.8;1;1
323;2025-05-21 22:56:29;26.1;91.5;3.8;470.0;28.0;11.0;22.0;1;15.0;5.9;11.8;4.0;2.5;0.7;32.6;7.2;201.4;147.8;1;1
331;2025-05-21 22:57:27;26.1;92.6;3.8;470.0;31.0;15.0;25.0;1;16.6;8.0;13.4;4.0;2.5;0.8;37.9;7.3;196.1;147.7;1;1
338;2025-05-21 22:58:18;26.1;92.1;3.8;470.0;36.0;15.0;24.0;1;19.2;8.0;12.8;4.0;2.5;0.8;40.1;7.2;193.9;147.8;1;1
344;2025-05-21 22:59:01;26.1;92.1;3.7;470.0;36.0;19.0;29.0;1;19.2;10.1;15.5;4.0;2.5;0.8;44.9;7.3;189.1;147.7;1;1
347;2025-05-21 22:59:22;26.1;92.0;3.7;470.0;35.0;23.0;32.0;1;18.7;12.3;17.1;4.0;2.5;0.8;48.1;7.3;185.9;147.7;1;1
357;2025-05-21 23:00:35;26.0;909.0;3.8;4344999.0;31.0;13.0;26.0;1;16.6;6.9;13.9;38.9;47.5;79.1;37.4;165.5;196.6;-10.5;1;0
360;2025-05-21 23:00:56;26.0;91.8;3.8;470.0;35.0;17.0;28.0;1;18.7;9.1;15.0;4.0;2.5;0.7;42.7;7.2;191.3;147.8;1;1
366;2025-05-21 23:01:40;26.0;91.7;3.8;470.0;31.0;13.0;21.0;1;16.6;6.9;11.2;4.0;2.5;0.7;34.7;7.2;199.3;147.8;1;1
367;2025-05-21 23:01:47;26.0;900.0;3.8;4144999.0;28.0;24.0;22.0;1;15.0;12.8;11.8;38.5;46.2;75.8;39.5;160.5;194.5;-5.5;1;0
372;2025-05-21 23:02:24;25.9;92.0;3.8;470.0;35.0;20.0;29.0;1;18.7;10.7;15.5;4.0;2.5;0.8;44.9;7.2;189.1;147.8;1;1
378;2025-05-21 23:03:09;26.0;91.5;3.8;470.0;24.0;11.0;20.0;1;12.8;5.9;10.7;4.0;2.5;0.7;29.4;7.2;204.6;147.8;1;1
379;2025-05-21 23:03:16;26.0;91.5;3.8;470.0;36.0;18.0;23.0;1;19.2;9.6;12.3;4.0;2.5;0.7;41.1;7.2;192.9;147.8;1;1
381;2025-05-21 23:03:30;26.0;92.1;3.8;470.0;22.0;17.0;20.0;1;11.8;9.1;10.7;4.0;2.5;0.8;31.5;7.2;202.5;147.8;1;1
383;2025-05-21 23:03:45;26.0;92.1;3.8;470.0;38.0;10.0;35.0;1;20.3;5.3;18.7;4.0;2.5;0.8;44.3;7.2;189.7;147.8;1;1
389;2025-05-21 23:04:30;25.9;92.0;3.8;470.0;24.0;12.0;22.0;1;12.8;6.4;11.8;4.0;2.5;0.8;31.0;7.2;203.0;147.8;1;1
391;2025-05-21 23:04:44;25.9;92.0;3.8;470.0;31.0;14.0;25.0;1;16.6;7.5;13.4;4.0;2.5;0.8;37.4;7.2;196.6;147.8;1;1
395;2025-05-21 23:05:14;25.9;92.0;3.8;470.0;25.0;15.0;21.0;1;13.4;8.0;11.2;4.0;2.5;0.8;32.6;7.2;201.4;147.8;1;1
396;2025-05-21 23:05:21;25.9;91.3;3.8;470.0;36.0;11.0;27.0;1;19.2;5.9;14.4;4.0;2.5;0.7;39.5;7.2;194.5;147.8;1;1
399;2025-05-21 23:05:44;25.9;91.5;3.8;470.0;24.0;14.0;23.0;1;12.8;7.5;12.3;4.0;2.5;0.7;32.6;7.2;201.4;147.8;1;1
402;2025-05-21 23:06:05;25.9;92.1;3.8;470.0;32.0;26.0;23.0;1;17.1;13.9;12.3;4.0;2.5;0.8;43.3;7.2;190.7;147.8;1;1
403;2025-05-21 23:06:13;25.9;91.5;3.8;470.0;39.0;19.0;32.0;1;20.8;10.1;17.1;4.0;2.5;0.7;48.1;7.2;185.9;147.8;1;1
407;2025-05-21 23:06:43;25.9;92.0;3.8;470.0;39.0;25.0;32.0;1;20.8;13.4;17.1;4.0;2.5;0.8;51.3;7.2;182.7;147.8;1;1
413;2025-05-21 23:07:26;25.9;91.3;3.8;470.0;28.0;15.0;25.0;1;15.0;8.0;13.4;4.0;2.5;0.7;36.3;7.2;197.7;147.8;1;1
417;2025-05-21 23:07:55;25.8;91.7;3.8;470.0;33.0;24.0;21.0;1;17.6;12.8;11.2;4.0;2.5;0.7;41.7;7.2;192.3;147.8;1;1
422;2025-05-21 23:08:33;25.8;91.8;3.8;470.0;37.0;25.0;24.0;1;19.8;13.4;12.8;4.0;2.5;0.7;45.9;7.2;188.1;147.8;1;1
424;2025-05-21 23:08:47;25.8;91.8;3.8;470.0;33.0;26.0;21.0;1;17.6;13.9;11.2;4.0;2.5;0.7;42.7;7.2;191.3;147.8;1;1
425;2025-05-21 23:08:55;25.8;91.8;3.8;470.0;55.0;45.0;60.0;1;29.4;24.0;32.1;4.0;2.5;0.7;85.5;7.2;148.5;147.8;1;1
427;2025-05-21 23:09:09;25.8;925.0;3.8;3944999.0;56.0;40.0;62.0;1;29.9;21.4;33.1;39.6;45.8;72.9;84.4;158.3;149.6;-3.3;1;0
429;2025-05-21 23:09:24;25.9;92.0;3.8;470.0;57.0;42.0;60.0;1;30.4;22.4;32.1;4.0;2.5;0.8;84.9;7.2;149.1;147.8;1;1
433;2025-05-21 23:09:55;25.8;92.0;3.8;470.0;56.0;43.0;60.0;1;29.9;23.0;32.1;4.0;2.5;0.8;84.9;7.2;149.1;147.8;1;1
438;2025-05-21 23:10:32;25.8;900.0;3.8;4044999.0;58.0;40.0;61.0;1;31.0;21.4;32.6;38.5;45.7;74.2;84.9;158.4;149.1;-3.4;1;0
445;2025-05-21 23:11:24;25.8;92.0;3.8;470.0;57.0;45.0;59.0;1;30.4;24.0;31.5;4.0;2.5;0.8;86.0;7.2;148.0;147.8;1;1
449;2025-05-21 23:11:55;25.8;92.1;3.8;470.0;58.0;44.0;57.0;1;31.0;23.5;30.4;4.0;2.5;0.8;84.9;7.2;149.1;147.8;1;1
451;2025-05-21 23:12:09;25.9;91.8;3.8;470.0;55.0;45.0;49.0;1;29.4;24.0;26.2;4.0;2.5;0.7;79.6;7.2;154.4;147.8;1;1
452;2025-05-21 23:12:17;25.8;91.8;3.8;470.0;30.0;16.0;26.0;1;16.0;8.5;13.9;4.0;2.5;0.7;38.5;7.2;195.5;147.8;1;1
456;2025-05-21 23:12:46;25.8;955.0;3.8;4145799.0;33.0;22.0;26.0;1;17.6;11.8;13.9;40.9;47.7;76.4;43.3;165.0;190.7;-10.0;1;0
463;2025-05-21 23:13:38;25.8;92.1;3.8;470.0;37.0;11.0;25.0;1;19.8;5.9;13.4;4.0;2.5;0.8;39.0;7.2;195.0;147.8;1;1
466;2025-05-21 23:13:59;25.8;978.0;3.8;3945799.0;35.0;11.0;24.0;1;18.7;5.9;12.8;41.8;47.2;73.4;37.4;162.5;196.6;-7.5;1;0
471;2025-05-21 23:14:36;25.8;91.5;3.8;470.0;36.0;16.0;26.0;1;19.2;8.5;13.9;4.0;2.5;0.7;41.7;7.2;192.3;147.8;1;1
476;2025-05-21 23:15:12;25.8;91.8;3.8;470.0;35.0;25.0;26.0;1;18.7;13.4;13.9;4.0;2.5;0.7;45.9;7.2;188.1;147.8;1;1
488;2025-05-21 23:16:40;25.8;91.8;3.8;470.0;36.0;27.0;25.0;1;19.2;14.4;13.4;4.0;2.5;0.7;47.0;7.2;187.0;147.8;1;1
489;2025-05-21 23:16:47;25.7;980.0;3.8;3845799.0;39.0;13.0;34.0;1;20.8;6.9;18.2;41.9;46.8;71.9;45.9;160.5;188.1;-5.5;1;0
495;2025-05-21 23:17:32;25.7;92.0;3.8;470.0;34.0;24.0;26.0;1;18.2;12.8;13.9;4.0;2.5;0.8;44.9;7.2;189.1;147.8;1;1
497;2025-05-21 23:17:46;25.7;982.0;3.8;3745799.0;26.0;24.0;20.0;1;13.9;12.8;10.7;42.0;46.3;70.3;37.4;158.6;196.6;-3.6;1;0
507;2025-05-21 23:18:59;25.7;92.1;3.8;470.0;36.0;20.0;32.0;1;19.2;10.7;17.1;4.0;2.5;0.8;47.0;7.2;187.0;147.8;1;1
513;2025-05-21 23:19:44;25.8;987.0;3.8;3645799.0;33.0;17.0;30.0;1;17.6;9.1;16.0;42.2;45.9;68.7;42.7;156.8;191.3;-1.8;1;0
520;2025-05-21 23:20:35;25.8;92.0;3.8;470.0;38.0;11.0;23.0;1;20.3;5.9;12.3;4.0;2.5;0.8;38.5;7.2;195.5;147.8;1;1
521;2025-05-21 23:20:42;25.8;91.3;3.8;470.0;30.0;18.0;21.0;1;16.0;9.6;11.2;4.0;2.5;0.7;36.9;7.2;197.1;147.8;1;1
526;2025-05-21 23:21:20;25.8;982.0;3.8;3945799.0;38.0;14.0;27.0;1;20.3;7.5;14.4;42.0;47.3;73.5;42.2;162.8;191.8;-7.8;1;0
527;2025-05-21 23:21:28;25.8;91.8;3.8;470.0;26.0;24.0;22.0;1;13.9;12.8;11.8;4.0;2.5;0.7;38.5;7.2;195.5;147.8;1;1
528;2025-05-21 23:21:35;25.8;91.3;3.8;470.0;32.0;26.0;28.0;1;17.1;13.9;15.0;4.0;2.5;0.7;45.9;7.2;188.1;147.8;1;1
532;2025-05-21 23:22:05;25.8;91.7;3.8;470.0;33.0;26.0;25.0;1;17.6;13.9;13.4;4.0;2.5;0.7;44.9;7.2;189.1;147.8;1;1
543;2025-05-21 23:23:28;25.7;92.1;3.7;470.0;27.0;18.0;20.0;1;14.4;9.6;10.7;4.0;2.5;0.8;34.7;7.3;199.3;147.7;1;1
544;2025-05-21 23:23:36;25.7;92.0;3.7;470.0;26.0;13.0;21.0;1;13.9;6.9;11.2;4.0;2.5;0.8;32.1;7.3;201.9;147.7;1;1
548;2025-05-21 23:24:06;25.7;91.8;3.7;470.0;32.0;20.0;20.0;1;17.1;10.7;10.7;4.0;2.5;0.8;38.5;7.3;195.5;147.7;1;1
559;2025-05-21 23:25:26;25.7;825.0;3.7;4345799.0;35.0;14.0;27.0;1;18.7;7.5;14.4;35.3;45.3;78.2;40.6;158.9;193.4;-3.9;1;0
563;2025-05-21 23:25:55;25.7;840.0;3.7;4145799.0;38.0;15.0;36.0;1;20.3;8.0;19.2;36.0;44.6;75.2;47.5;155.8;186.5;-0.8;1;0
565;2025-05-21 23:26:11;25.7;92.0;3.7;470.0;39.0;14.0;36.0;1;20.8;7.5;19.2;4.0;2.5;0.8;47.5;7.3;186.5;147.7;1;1
572;2025-05-21 23:27:02;25.6;830.0;3.7;4245799.0;38.0;14.0;31.0;1;20.3;7.5;16.6;35.6;44.9;76.7;44.3;157.1;189.7;-2.1;1;0
576;2025-05-21 23:27:32;25.6;92.0;3.7;470.0;30.0;17.0;27.0;1;16.0;9.1;14.4;4.0;2.5;0.8;39.5;7.3;194.5;147.7;1;1
578;2025-05-21 23:27:46;25.6;91.3;3.7;470.0;32.0;28.0;27.0;1;17.1;15.0;14.4;4.0;2.5;0.8;46.5;7.2;187.5;147.8;1;1
581;2025-05-21 23:28:10;25.6;91.3;3.7;470.0;38.0;11.0;30.0;1;20.3;5.9;16.0;4.0;2.5;0.8;42.2;7.2;191.8;147.8;1;1
582;2025-05-21 23:28:17;25.6;91.3;3.7;470.0;37.0;17.0;20.0;1;19.8;9.1;10.7;4.0;2.5;0.8;39.5;7.2;194.5;147.8;1;1
586;2025-05-21 23:28:47;25.6;880.0;3.7;4145799.0;37.0;15.0;22.0;1;19.8;8.0;11.8;37.7;45.7;75.6;39.5;159.0;194.5;-4.0;1;0
588;2025-05-21 23:29:02;25.6;91.3;3.7;470.0;37.0;25.0;36.0;1;19.8;13.4;19.2;4.0;2.5;0.8;52.4;7.2;181.6;147.8;1;1
589;2025-05-21 23:29:09;25.6;91.3;3.7;470.0;39.0;17.0;24.0;1;20.8;9.1;12.8;4.0;2.5;0.8;42.7;7.2;191.3;147.8;1;1
592;2025-05-21 23:29:32;25.6;91.3;3.7;470.0;31.0;18.0;27.0;1;16.6;9.6;14.4;4.0;2.5;0.8;40.6;7.2;193.4;147.8;1;1
594;2025-05-21 23:29:46;25.6;900.0;3.7;4255799.0;34.0;20.0;33.0;1;18.2;10.7;17.6;38.5;46.8;77.6;46.5;163.0;187.5;-8.0;1;0
595;2025-05-21 23:29:53;25.6;912.0;3.7;4257799.0;30.0;22.0;23.0;1;16.0;11.8;12.3;39.1;47.2;77.8;40.1;164.0;193.9;-9.0;1;0
596;2025-05-21 23:30:00;25.6;91.5;3.7;470.0;39.0;19.0;30.0;1;20.8;10.1;16.0;4.0;2.5;0.8;47.0;7.2;187.0;147.8;1;1
600;2025-05-21 23:30:29;25.6;920.0;3.7;4345799.0;31.0;14.0;26.0;1;16.6;7.5;13.9;39.4;47.8;79.2;37.9;166.5;196.1;-11.5;1;0
604;2025-05-21 23:30:59;25.6;900.0;3.7;4145799.0;33.0;19.0;30.0;1;17.6;10.1;16.0;38.5;46.2;75.8;43.8;160.6;190.2;-5.6;1;0
610;2025-05-21 23:31:43;25.6;91.5;3.6;470.0;33.0;11.0;27.0;1;17.6;5.9;14.4;4.0;2.5;0.8;37.9;7.3;196.1;147.7;1;1
612;2025-05-21 23:31:58;25.6;91.3;3.6;470.0;30.0;22.0;25.0;1;16.0;11.8;13.4;4.0;2.5;0.8;41.1;7.3;192.9;147.7;1;1
